i,e,c,p,l,real,predict
58,2,5,35,3,0.0,0.0
58,3,5,10,3,0.0,0.0
58,3,5,35,3,0.0,0.0
58,4,3,10,1,0.0,0.0
58,4,5,3,1,0.0,0.0
58,4,5,3,3,0.0,0.0
58,4,5,10,1,0.0,0.0
58,4,5,10,3,0.0,0.0
58,4,5,35,1,0.0,0.0
58,4,5,35,3,0.0,0.0
58,5,3,35,1,0.0,0.0
58,5,5,3,1,0.0,0.0
58,5,5,3,3,0.0,0.0
58,5,5,10,1,0.0,0.0
58,5,5,10,3,0.0,0.0
58,5,5,35,1,0.0,0.0
58,5,5,35,3,0.0,0.0
58,8,3,10,2,0.0,0.0
58,8,3,35,2,0.0,0.0
58,8,5,3,2,0.0,0.0
58,8,5,3,3,0.0,0.0
58,8,5,10,2,1.54,0.0
58,8,5,10,3,0.0,0.0
58,8,5,35,2,5.15,0.0
58,8,5,35,3,0.0,0.0
58,9,5,3,2,0.0,0.0
58,9,5,10,2,0.11,0.222
58,9,5,10,3,0.0,0.0
58,9,5,35,2,0.0,0.0
58,10,3,10,3,0.0,0.0
58,10,3,35,3,0.0,0.0
58,10,5,3,3,0.0,0.0
58,10,5,10,3,1.71,2.708
58,10,5,35,3,0.64,0.0
58,11,3,10,2,0.0,0.0
58,11,5,10,2,0.0,0.0
58,11,5,35,2,0.0,0.0
58,11,5,35,3,0.0,0.0
58,12,5,10,3,0.23,0.0
58,12,5,35,3,0.0,0.0
58,-1,5,10,3,0.0,0.0
58,-1,5,35,3,0.0,0.0
59,1,3,10,3,0.0,0.0
59,1,3,35,3,0.0,0.0
59,1,5,1,3,0.0,0.0
59,1,5,3,3,0.0,0.0
59,1,5,4,3,0.0,0.0
59,1,5,6,3,0.0,0.0
59,1,5,8,3,0.0,0.0
59,1,5,10,3,1.78,3.152
59,1,5,11,3,0.0,0.0
59,1,5,12,3,0.65,1.028
59,1,5,15,3,0.0,0.0
59,1,5,19,3,0.0,0.0
59,1,5,20,3,0.0,0.0
59,1,5,21,3,1.42,1.92
59,1,5,24,3,0.0,0.0
59,1,5,25,3,0.0,0.0
59,1,5,28,3,0.0,0.0
59,1,5,29,3,0.0,0.0
59,1,5,35,3,0.0,0.0
59,2,5,1,1,0.0,0.0
59,2,5,10,1,0.13,0.264
59,2,5,12,1,0.0,0.0
59,2,5,21,1,0.0,0.0
59,4,3,10,1,0.0,0.0
59,4,3,35,1,0.0,0.0
59,4,5,1,1,0.0,0.0
59,4,5,2,1,0.0,0.0
59,4,5,3,1,0.0,0.0
59,4,5,4,1,0.0,0.0
59,4,5,8,1,0.0,0.0
59,4,5,10,1,6.25,6.898000000000001
59,4,5,10,3,0.0,0.0
59,4,5,11,1,0.0,0.0
59,4,5,12,1,0.0,0.0
59,4,5,12,3,0.0,0.0
59,4,5,15,1,0.0,0.0
59,4,5,17,1,0.0,0.0
59,4,5,19,1,0.0,0.0
59,4,5,21,1,0.67,0.53
59,4,5,21,3,0.0,0.0
59,4,5,24,1,0.0,0.0
59,4,5,25,1,0.0,0.0
59,4,5,28,1,0.0,0.0
59,4,5,29,1,0.0,0.0
59,4,5,35,1,2.88,1.828
59,4,5,35,3,0.0,0.0
59,5,5,1,1,0.0,0.0
59,5,5,3,1,0.0,0.0
59,5,5,10,1,0.0,0.0
59,5,5,11,1,0.0,0.0
59,5,5,12,1,0.0,0.0
59,5,5,15,1,0.0,0.0
59,5,5,19,1,0.0,0.0
59,5,5,21,1,0.0,0.0
59,5,5,35,1,0.0,0.0
59,7,5,1,2,0.0,0.0
59,7,5,10,2,0.0,0.0
59,7,5,12,2,0.0,0.0
59,7,5,35,2,0.0,0.0
59,8,3,10,2,0.44,0.0
59,8,3,12,2,0.0,0.0
59,8,3,35,2,0.0,0.0
59,8,5,1,2,2.12,1.632
59,8,5,1,3,0.0,0.0
59,8,5,2,2,0.0,0.0
59,8,5,3,2,0.0,0.0
59,8,5,4,2,0.0,0.0
59,8,5,5,2,0.0,0.0
59,8,5,6,2,0.0,0.0
59,8,5,7,2,0.0,0.0
59,8,5,8,2,0.0,0.0
59,8,5,10,2,21.07,23.514000000000003
59,8,5,10,3,0.0,0.0
59,8,5,11,2,0.0,0.0
59,8,5,12,2,6.46,0.41
59,8,5,12,3,0.0,0.0
59,8,5,13,2,0.0,0.0
59,8,5,14,2,0.0,0.0
59,8,5,15,2,0.0,0.0
59,8,5,16,2,0.0,0.0
59,8,5,18,2,0.0,0.0
59,8,5,19,2,0.0,0.0
59,8,5,19,3,0.0,0.0
59,8,5,21,2,1.74,1.4280000000000002
59,8,5,21,3,0.0,0.0
59,8,5,22,2,0.0,0.0
59,8,5,23,2,0.0,0.0
59,8,5,24,2,0.0,0.0
59,8,5,25,2,0.0,0.0
59,8,5,28,2,0.0,0.0
59,8,5,28,3,0.0,0.0
59,8,5,29,2,0.0,0.0
59,8,5,32,2,0.0,0.0
59,8,5,35,2,12.73,19.314
59,8,5,35,3,0.0,0.0
59,9,3,35,2,0.0,0.0
59,9,5,1,2,0.0,0.0
59,9,5,2,2,0.0,0.0
59,9,5,3,2,0.0,0.0
59,9,5,4,2,0.0,0.0
59,9,5,8,2,0.0,0.0
59,9,5,10,2,1.0,1.994
59,9,5,10,3,0.0,0.0
59,9,5,11,2,0.0,0.0
59,9,5,12,2,0.0,0.0
59,9,5,12,3,0.0,0.0
59,9,5,15,2,0.0,0.0
59,9,5,19,2,0.0,0.0
59,9,5,19,3,0.0,0.0
59,9,5,21,2,1.79,1.958
59,9,5,21,3,0.0,0.0
59,9,5,22,2,0.0,0.0
59,9,5,24,2,0.0,0.0
59,9,5,28,2,0.0,0.0
59,9,5,32,2,0.0,0.0
59,9,5,35,2,1.18,0.0
59,9,5,35,3,0.0,0.0
59,11,3,10,2,0.0,0.0
59,11,3,12,2,0.0,0.0
59,11,5,1,2,0.22,0.0
59,11,5,1,3,0.0,0.0
59,11,5,2,2,0.0,0.0
59,11,5,3,2,0.0,0.0
59,11,5,6,2,0.0,0.0
59,11,5,7,2,0.0,0.0
59,11,5,8,2,0.0,0.0
59,11,5,10,2,1.54,1.032
59,11,5,10,3,0.0,0.0
59,11,5,11,2,0.0,0.0
59,11,5,12,2,0.21,0.0
59,11,5,13,2,0.0,0.0
59,11,5,14,2,0.0,0.0
59,11,5,15,2,0.21,0.0
59,11,5,16,2,0.0,0.0
59,11,5,17,2,0.0,0.0
59,11,5,18,2,0.0,0.0
59,11,5,19,2,0.29,0.0
59,11,5,21,2,1.08,0.54
59,11,5,28,2,0.0,0.0
59,11,5,28,3,0.0,0.0
59,11,5,35,2,1.27,0.4599999999999999
59,11,5,35,3,0.0,0.0
59,12,3,10,3,0.0,0.0
59,12,3,12,3,0.0,0.0
59,12,5,1,3,0.11,0.0
59,12,5,3,3,0.0,0.0
59,12,5,10,3,5.94,9.038
59,12,5,11,3,0.0,0.0
59,12,5,12,3,0.14,0.0
59,12,5,15,3,0.0,0.0
59,12,5,16,3,0.0,0.0
59,12,5,18,3,0.0,0.0
59,12,5,19,3,0.0,0.0
59,12,5,21,3,0.0,0.0
59,12,5,22,3,0.0,0.0
59,12,5,25,3,0.0,0.0
59,12,5,28,3,0.0,0.0
59,12,5,31,3,0.0,0.0
59,12,5,35,3,1.92,0.2319999999999999
59,-1,5,1,3,0.0,0.0
59,-1,5,3,3,0.0,0.0
59,-1,5,8,3,0.0,0.0
59,-1,5,10,3,0.0,0.0
59,-1,5,11,3,0.0,0.0
59,-1,5,12,3,0.0,0.0
59,-1,5,15,3,0.0,0.0
59,-1,5,19,3,0.0,0.0
59,-1,5,21,3,0.0,0.0
59,-1,5,28,3,0.0,0.0
59,-1,5,35,3,0.0,0.0
60,1,5,10,3,0.0,0.0
60,1,5,19,3,1.2,1.13
60,1,5,21,3,0.0,0.0
60,1,5,24,3,0.0,0.0
60,1,5,35,3,0.0,0.0
60,4,3,10,1,0.0,0.0
60,4,5,10,1,0.59,0.728
60,4,5,10,3,0.0,0.0
60,4,5,19,1,0.91,1.172
60,4,5,19,3,0.0,0.0
60,4,5,21,1,0.0,0.0
60,4,5,21,3,0.0,0.0
60,4,5,24,1,0.0,0.0
60,4,5,24,3,0.0,0.0
60,4,5,35,1,0.0,0.0
60,4,5,35,3,0.0,0.0
60,5,3,10,1,0.0,0.0
60,5,5,10,1,0.0,0.0
60,5,5,21,1,0.0,0.0
60,8,5,10,2,0.0,0.0
60,8,5,10,3,0.0,0.0
60,8,5,19,2,0.0,0.0
60,8,5,19,3,0.0,0.0
60,8,5,21,2,0.0,0.0
60,8,5,24,2,0.0,0.0
60,8,5,35,2,0.0,0.0
60,8,5,35,3,0.0,0.0
60,9,3,10,2,0.0,0.0
60,9,5,10,2,0.0,0.0
60,9,5,10,3,0.0,0.0
60,9,5,19,2,0.75,0.466
60,9,5,19,3,0.0,0.0
60,9,5,21,2,0.0,0.0
60,9,5,21,3,0.0,0.0
60,9,5,24,2,0.0,0.0
60,9,5,35,2,0.0,0.0
60,9,5,35,3,0.0,0.0
60,11,5,10,2,0.0,0.0
60,11,5,10,3,0.0,0.0
60,11,5,19,2,0.0,0.0
60,11,5,24,2,0.0,0.0
60,11,5,35,2,0.0,0.0
60,11,5,35,3,0.0,0.0
60,-1,5,10,3,0.0,0.0
60,-1,5,19,3,0.0,0.0
60,-1,5,21,3,0.0,0.0
60,-1,5,24,3,0.0,0.0
60,-1,5,35,3,0.0,0.0
61,1,1,35,3,6.87,7.26
61,1,4,35,3,0.0,0.0
61,4,1,35,1,3.34,1.4780000000000002
61,4,1,35,3,0.0,0.0
61,4,4,35,1,0.0,0.0
61,5,1,35,1,0.15,0.0
61,5,1,35,3,0.0,0.0
61,5,4,35,1,0.0,0.0
61,7,1,35,2,0.0,0.0
61,7,4,35,2,0.0,0.0
61,8,1,35,2,13.29,11.126
61,8,1,35,3,0.0,0.0
61,8,4,35,2,0.25,0.492
61,9,1,35,2,4.04,3.208
61,9,1,35,3,0.0,0.0
61,9,4,35,2,0.0,0.0
61,10,1,35,1,0.23,0.4519999999999999
61,10,1,35,3,1.12,1.376
61,10,4,35,1,0.0,0.0
61,10,4,35,3,0.27,0.542
61,11,1,35,2,24.24,18.512
61,11,1,35,3,0.0,0.0
61,11,4,35,2,0.0,0.0
61,12,1,35,3,0.35,0.436
61,12,4,35,3,0.0,0.0
61,-1,1,35,3,0.0,0.0
61,-1,4,35,3,0.0,0.0
62,1,1,35,3,0.0,0.0
62,4,1,35,1,0.0,0.0
62,9,1,35,2,0.0,0.0
62,-1,1,35,3,0.0,0.0
63,1,1,1,3,0.0,0.0
63,1,1,2,3,0.0,0.0
63,1,1,3,3,0.0,0.0
63,1,1,10,3,0.83,1.442
63,1,1,11,3,0.0,0.0
63,1,1,12,3,0.0,0.0
63,1,1,19,3,0.0,0.0
63,1,1,26,3,0.0,0.0
63,1,1,30,3,0.0,0.0
63,1,1,33,3,0.0,0.0
63,1,1,35,3,0.0,0.0
63,1,4,10,3,0.0,0.0
63,1,7,10,3,0.0,0.0
63,3,1,1,3,0.0,0.0
63,3,1,2,3,0.0,0.0
63,3,1,3,3,0.0,0.0
63,3,1,10,3,3.15,2.232
63,3,1,11,3,0.0,0.0
63,3,1,12,3,0.0,0.0
63,3,1,19,3,0.0,0.0
63,3,1,26,3,0.0,0.0
63,3,1,28,3,0.0,0.0
63,3,1,30,3,0.0,0.0
63,3,1,33,3,0.0,0.0
63,3,1,35,3,0.0,0.0
63,3,4,1,3,0.0,0.0
63,3,4,10,3,0.0,0.0
63,3,4,35,3,0.0,0.0
63,3,7,10,3,0.0,0.0
63,4,1,1,1,0.0,0.0
63,4,1,1,3,0.0,0.0
63,4,1,2,1,0.0,0.0
63,4,1,2,3,0.0,0.0
63,4,1,3,1,0.0,0.0
63,4,1,7,3,0.0,0.0
63,4,1,10,1,1.04,2.074
63,4,1,10,3,0.0,0.0
63,4,1,11,1,0.0,0.0
63,4,1,12,1,0.0,0.0
63,4,1,12,3,0.0,0.0
63,4,1,13,3,0.0,0.0
63,4,1,26,1,0.0,0.0
63,4,1,28,3,0.0,0.0
63,4,1,30,1,0.0,0.0
63,4,1,30,3,0.0,0.0
63,4,1,33,1,0.0,0.0
63,4,1,35,1,0.0,0.0
63,4,1,35,3,0.0,0.0
63,4,4,10,1,0.0,0.0
63,4,4,10,3,0.0,0.0
63,4,7,10,1,0.0,0.0
63,5,1,1,1,0.0,0.0
63,5,1,1,3,0.0,0.0
63,5,1,3,1,0.0,0.0
63,5,1,10,1,0.0,0.0
63,5,1,10,3,0.0,0.0
63,5,1,26,1,0.0,0.0
63,5,1,35,1,0.0,0.0
63,5,1,35,3,0.0,0.0
63,5,4,10,1,0.0,0.0
63,5,7,10,1,0.0,0.0
63,6,1,3,3,0.0,0.0
63,6,1,10,3,0.0,0.0
63,7,1,10,2,0.0,0.0
63,7,1,12,2,0.0,0.0
63,7,1,35,2,0.0,0.0
63,8,1,1,2,4.26,0.906
63,8,1,1,3,0.0,0.0
63,8,1,2,2,0.0,0.0
63,8,1,2,3,0.0,0.0
63,8,1,3,2,0.0,0.0
63,8,1,3,3,0.0,0.0
63,8,1,4,2,0.0,0.0
63,8,1,10,2,31.44,28.812
63,8,1,10,3,0.0,0.0
63,8,1,11,2,0.0,0.0
63,8,1,12,2,0.0,0.0
63,8,1,12,3,0.0,0.0
63,8,1,18,2,0.0,0.0
63,8,1,19,3,0.0,0.0
63,8,1,26,2,0.0,0.0
63,8,1,28,2,0.0,0.0
63,8,1,28,3,0.0,0.0
63,8,1,30,2,0.0,0.0
63,8,1,30,3,0.0,0.0
63,8,1,33,2,0.0,0.0
63,8,1,35,2,0.0,0.0
63,8,1,35,3,0.0,0.0
63,8,4,10,2,0.0,0.0
63,8,4,10,3,0.0,0.0
63,8,4,35,3,0.0,0.0
63,8,7,1,2,0.0,0.0
63,8,7,10,2,0.0,0.0
63,8,7,10,3,0.0,0.0
63,9,1,1,2,0.0,0.0
63,9,1,1,3,0.0,0.0
63,9,1,3,2,0.0,0.0
63,9,1,10,2,0.88,1.456
63,9,1,10,3,0.0,0.0
63,9,1,11,2,0.0,0.0
63,9,1,12,2,0.0,0.0
63,9,1,12,3,0.0,0.0
63,9,1,19,3,0.0,0.0
63,9,1,26,2,0.0,0.0
63,9,1,28,3,0.0,0.0
63,9,1,30,3,0.0,0.0
63,9,1,33,2,0.0,0.0
63,9,1,35,2,0.0,0.0
63,9,1,35,3,0.0,0.0
63,9,4,10,2,0.0,0.0
63,9,4,10,3,0.0,0.0
63,9,7,10,2,0.0,0.0
63,10,1,1,1,0.0,0.0
63,10,1,1,2,0.0,0.0
63,10,1,1,3,0.55,0.0
63,10,1,1,4,0.3,0.0
63,10,1,2,3,0.0,0.0
63,10,1,2,4,0.0,0.0
63,10,1,3,1,0.0,0.0
63,10,1,3,2,0.0,0.0
63,10,1,3,3,0.0,0.0
63,10,1,3,4,0.0,0.0
63,10,1,4,3,0.0,0.0
63,10,1,7,3,0.0,0.0
63,10,1,10,1,0.0,0.0
63,10,1,10,2,0.0,0.0
63,10,1,10,3,55.45,56.40999999999999
63,10,1,10,4,4.46,5.62
63,10,1,11,3,0.0,0.0
63,10,1,11,4,0.0,0.0
63,10,1,12,1,0.0,0.0
63,10,1,12,2,0.0,0.0
63,10,1,12,3,0.0,0.0
63,10,1,12,4,0.0,0.0
63,10,1,13,3,0.0,0.0
63,10,1,18,3,0.0,0.0
63,10,1,18,4,0.0,0.0
63,10,1,19,3,0.0,0.0
63,10,1,19,4,0.0,0.0
63,10,1,26,2,0.0,0.0
63,10,1,26,3,0.0,0.0
63,10,1,26,4,0.0,0.0
63,10,1,28,1,0.0,0.0
63,10,1,28,2,0.0,0.0
63,10,1,28,3,0.0,0.0
63,10,1,28,4,0.0,0.0
63,10,1,30,2,0.0,0.0
63,10,1,30,3,0.0,0.0
63,10,1,30,4,0.0,0.0
63,10,1,33,2,0.0,0.0
63,10,1,33,3,0.0,0.0
63,10,1,33,4,0.0,0.0
63,10,1,35,1,0.0,0.0
63,10,1,35,2,0.0,0.0
63,10,1,35,3,0.0,0.0
63,10,1,35,4,0.0,0.0
63,10,4,1,3,0.0,0.0
63,10,4,1,4,0.0,0.0
63,10,4,10,1,0.0,0.0
63,10,4,10,2,0.0,0.0
63,10,4,10,3,0.0,0.0
63,10,4,10,4,0.0,0.0
63,10,4,35,3,0.0,0.0
63,10,4,35,4,0.0,0.0
63,10,7,1,3,0.0,0.0
63,10,7,1,4,0.0,0.0
63,10,7,10,1,0.0,0.0
63,10,7,10,3,0.0,0.0
63,10,7,10,4,0.0,0.0
63,11,1,1,2,0.14,0.0
63,11,1,1,3,0.0,0.0
63,11,1,2,2,0.0,0.0
63,11,1,2,3,0.0,0.0
63,11,1,3,2,0.0,0.0
63,11,1,3,3,0.0,0.0
63,11,1,4,2,0.0,0.0
63,11,1,7,3,0.0,0.0
63,11,1,10,2,2.31,2.928
63,11,1,10,3,0.0,0.0
63,11,1,11,2,0.0,0.0
63,11,1,12,2,0.0,0.0
63,11,1,12,3,0.0,0.0
63,11,1,13,3,0.0,0.0
63,11,1,19,3,0.0,0.0
63,11,1,26,2,0.0,0.0
63,11,1,28,2,0.0,0.0
63,11,1,28,3,0.0,0.0
63,11,1,30,2,0.0,0.0
63,11,1,30,3,0.0,0.0
63,11,1,33,2,0.0,0.0
63,11,1,35,2,0.0,0.0
63,11,1,35,3,0.0,0.0
63,11,4,1,2,0.0,0.0
63,11,4,1,3,0.0,0.0
63,11,4,10,2,0.0,0.0
63,11,4,10,3,0.0,0.0
63,11,4,35,2,0.0,0.0
63,11,7,10,2,0.0,0.0
63,11,7,10,3,0.0,0.0
63,12,1,10,3,0.0,0.0
63,12,1,35,3,0.0,0.0
63,-1,1,1,3,0.0,0.0
63,-1,1,2,3,0.0,0.0
63,-1,1,3,3,0.0,0.0
63,-1,1,7,3,0.0,0.0
63,-1,1,10,3,0.0,0.0
63,-1,1,12,3,0.0,0.0
63,-1,1,13,3,0.0,0.0
63,-1,1,19,3,0.0,0.0
63,-1,1,28,3,0.0,0.0
63,-1,1,30,3,0.0,0.0
63,-1,1,35,3,0.0,0.0
64,1,3,2,3,0.0,0.0
64,1,3,3,3,0.0,0.0
64,1,3,4,3,0.0,0.0
64,1,3,5,3,0.0,0.0
64,1,3,6,3,0.0,0.0
64,1,3,7,3,0.0,0.0
64,1,3,8,3,0.0,0.0
64,1,3,10,3,0.0,0.0
64,1,3,11,3,0.0,0.0
64,1,3,12,3,0.0,0.0
64,1,3,14,3,0.0,0.0
64,1,3,15,3,0.0,0.0
64,1,3,16,3,0.0,0.0
64,1,3,17,3,0.0,0.0
64,1,3,18,3,0.0,0.0
64,1,3,19,3,0.0,0.0
64,1,3,21,3,0.0,0.0
64,1,3,22,3,0.0,0.0
64,1,3,23,3,0.0,0.0
64,1,3,24,3,0.0,0.0
64,1,3,35,3,0.0,0.0
64,1,5,10,3,0.0,0.0
64,1,5,12,3,0.0,0.0
64,1,5,16,3,0.0,0.0
64,1,5,19,3,0.0,0.0
64,1,5,21,3,0.0,0.0
64,1,5,22,3,0.0,0.0
64,1,5,23,3,0.0,0.0
64,1,5,29,3,0.0,0.0
64,1,5,35,3,0.0,0.0
64,2,3,3,1,0.0,0.0
64,2,3,7,1,0.0,0.0
64,2,3,10,1,0.0,0.0
64,2,3,15,1,0.0,0.0
64,2,3,19,1,0.0,0.0
64,2,3,21,1,0.0,0.0
64,2,3,22,1,0.0,0.0
64,2,3,35,1,0.0,0.0
64,2,5,10,1,0.0,0.0
64,4,3,2,1,0.0,0.0
64,4,3,3,1,0.0,0.0
64,4,3,4,1,0.0,0.0
64,4,3,5,1,0.0,0.0
64,4,3,6,1,0.0,0.0
64,4,3,7,1,0.0,0.0
64,4,3,8,1,0.0,0.0
64,4,3,10,1,0.0,0.0
64,4,3,11,1,0.0,0.0
64,4,3,12,1,0.0,0.0
64,4,3,15,1,0.0,0.0
64,4,3,16,1,0.0,0.0
64,4,3,17,1,0.0,0.0
64,4,3,18,1,0.0,0.0
64,4,3,19,1,0.0,0.0
64,4,3,20,1,0.0,0.0
64,4,3,21,1,0.0,0.0
64,4,3,22,1,0.0,0.0
64,4,3,23,1,0.0,0.0
64,4,3,24,1,0.0,0.0
64,4,3,28,1,0.0,0.0
64,4,3,29,1,0.0,0.0
64,4,3,35,1,0.0,0.0
64,4,5,3,1,0.0,0.0
64,4,5,9,1,0.0,0.0
64,4,5,10,1,0.0,0.0
64,4,5,12,1,0.0,0.0
64,4,5,17,1,0.0,0.0
64,4,5,19,1,0.0,0.0
64,4,5,22,1,0.0,0.0
64,4,5,29,1,0.0,0.0
64,4,5,35,1,0.0,0.0
64,5,3,2,1,0.0,0.0
64,5,3,3,1,0.0,0.0
64,5,3,4,1,0.0,0.0
64,5,3,5,1,0.0,0.0
64,5,3,6,1,0.0,0.0
64,5,3,7,1,0.0,0.0
64,5,3,10,1,0.0,0.0
64,5,3,11,1,0.0,0.0
64,5,3,12,1,0.0,0.0
64,5,3,13,1,0.0,0.0
64,5,3,14,1,0.0,0.0
64,5,3,15,1,0.14,0.29
64,5,3,16,1,0.0,0.0
64,5,3,17,1,0.0,0.0
64,5,3,18,1,0.0,0.0
64,5,3,19,1,0.0,0.0
64,5,3,20,1,0.0,0.0
64,5,3,21,1,0.0,0.0
64,5,3,22,1,0.0,0.0
64,5,3,23,1,0.0,0.0
64,5,3,24,1,0.0,0.0
64,5,3,29,1,0.0,0.0
64,5,3,35,1,0.0,0.0
64,5,5,7,1,0.0,0.0
64,5,5,10,1,0.0,0.0
64,5,5,15,1,0.0,0.0
64,5,5,16,1,0.0,0.0
64,5,5,19,1,0.0,0.0
64,5,5,35,1,0.0,0.0
64,8,3,1,2,0.0,0.0
64,8,3,2,2,0.0,0.0
64,8,3,3,2,0.0,0.0
64,8,3,4,2,0.0,0.0
64,8,3,5,2,0.0,0.0
64,8,3,6,2,0.0,0.0
64,8,3,7,2,0.0,0.0
64,8,3,8,2,0.0,0.0
64,8,3,10,2,1.72,0.284
64,8,3,11,2,0.0,0.0
64,8,3,12,2,0.0,0.0
64,8,3,13,2,0.0,0.0
64,8,3,14,2,0.0,0.0
64,8,3,15,2,1.47,2.942
64,8,3,16,2,0.0,0.0
64,8,3,17,2,0.0,0.0
64,8,3,18,2,0.0,0.0
64,8,3,19,2,5.16,10.316
64,8,3,19,3,0.0,0.0
64,8,3,20,2,0.0,0.0
64,8,3,21,2,1.63,3.262
64,8,3,22,2,0.0,0.0
64,8,3,23,2,0.37,0.734
64,8,3,24,2,0.0,0.0
64,8,3,28,2,0.0,0.0
64,8,3,29,2,0.0,0.0
64,8,3,35,2,0.0,0.0
64,8,5,1,2,0.0,0.0
64,8,5,3,2,0.0,0.0
64,8,5,5,2,0.0,0.0
64,8,5,7,2,0.0,0.0
64,8,5,10,2,0.26,0.524
64,8,5,10,3,0.0,0.0
64,8,5,11,2,0.0,0.0
64,8,5,12,2,0.0,0.0
64,8,5,15,2,0.0,0.0
64,8,5,16,2,0.0,0.0
64,8,5,17,2,0.0,0.0
64,8,5,18,2,0.0,0.0
64,8,5,19,2,0.0,0.0
64,8,5,20,2,0.0,0.0
64,8,5,21,2,0.0,0.0
64,8,5,23,2,0.0,0.0
64,8,5,29,2,0.0,0.0
64,8,5,35,2,0.0,0.0
64,9,3,3,2,0.0,0.0
64,9,3,4,2,0.0,0.0
64,9,3,5,2,0.0,0.0
64,9,3,6,2,0.0,0.0
64,9,3,7,2,0.0,0.0
64,9,3,8,2,0.0,0.0
64,9,3,10,2,0.0,0.0
64,9,3,11,2,0.0,0.0
64,9,3,12,2,0.0,0.0
64,9,3,14,2,0.0,0.0
64,9,3,15,2,0.0,0.0
64,9,3,16,2,0.0,0.0
64,9,3,17,2,0.0,0.0
64,9,3,19,2,0.0,0.0
64,9,3,19,3,0.0,0.0
64,9,3,21,2,0.0,0.0
64,9,3,22,2,0.0,0.0
64,9,3,23,2,0.0,0.0
64,9,3,24,2,0.0,0.0
64,9,3,29,2,0.0,0.0
64,9,3,35,2,0.0,0.0
64,9,5,3,2,0.0,0.0
64,9,5,10,2,0.0,0.0
64,9,5,12,2,0.0,0.0
64,9,5,16,2,0.0,0.0
64,9,5,17,2,0.0,0.0
64,9,5,21,2,0.0,0.0
64,9,5,22,2,0.0,0.0
64,9,5,29,2,0.0,0.0
64,10,3,3,3,0.0,0.0
64,10,3,5,3,0.0,0.0
64,10,3,6,3,0.0,0.0
64,10,3,7,3,0.0,0.0
64,10,3,10,1,0.0,0.0
64,10,3,10,3,0.0,0.0
64,10,3,11,1,0.0,0.0
64,10,3,17,3,0.0,0.0
64,10,3,19,3,0.0,0.0
64,10,3,24,3,0.0,0.0
64,10,3,35,1,0.0,0.0
64,10,3,35,3,0.0,0.0
64,10,5,35,3,0.0,0.0
64,11,5,10,2,0.0,0.0
64,-1,3,3,3,0.0,0.0
64,-1,3,5,3,0.0,0.0
64,-1,3,7,3,0.0,0.0
64,-1,3,10,3,0.0,0.0
64,-1,3,13,3,0.0,0.0
64,-1,3,16,3,0.0,0.0
64,-1,3,17,3,0.0,0.0
64,-1,3,18,3,0.0,0.0
64,-1,3,19,3,0.0,0.0
64,-1,3,21,3,0.0,0.0
64,-1,3,24,3,0.0,0.0
64,-1,3,35,3,0.0,0.0
64,-1,5,6,3,0.0,0.0
65,1,3,1,3,0.0,0.0
65,1,3,6,3,0.0,0.0
65,1,3,10,3,3.95,4.1160000000000005
65,1,3,19,3,4.65,4.965999999999999
65,1,3,21,3,0.82,0.8899999999999999
65,1,3,35,3,8.35,9.682
65,4,3,1,1,0.0,0.0
65,4,3,3,1,0.0,0.0
65,4,3,10,1,0.11,0.2259999999999999
65,4,3,19,1,0.75,0.4279999999999999
65,4,3,21,1,0.0,0.0
65,4,3,35,1,1.31,2.252
65,4,3,35,3,0.0,0.0
65,5,3,10,1,0.0,0.0
65,5,3,35,1,0.0,0.0
65,8,3,1,2,0.0,0.0
65,8,3,3,2,0.0,0.0
65,8,3,10,2,0.0,0.0
65,8,3,11,2,0.0,0.0
65,8,3,19,2,1.93,0.0
65,8,3,21,2,0.0,0.0
65,8,3,35,2,2.27,3.084
65,9,3,1,2,0.0,0.0
65,9,3,6,2,0.0,0.0
65,9,3,10,2,0.32,0.0
65,9,3,10,3,0.0,0.0
65,9,3,11,2,0.0,0.0
65,9,3,19,2,1.14,1.616
65,9,3,21,2,0.14,0.282
65,9,3,35,2,1.01,1.5100000000000002
65,11,3,3,2,0.0,0.0
65,11,3,10,2,0.0,0.0
65,-1,3,10,3,0.0,0.0
65,-1,3,21,3,0.0,0.0
65,-1,3,35,3,0.0,0.0
66,1,3,1,3,0.0,0.0
66,1,3,3,3,0.0,0.0
66,1,3,4,3,0.0,0.0
66,1,3,5,3,0.53,0.324
66,1,3,6,3,0.0,0.0
66,1,3,7,3,0.0,0.0
66,1,3,10,3,0.1,0.0
66,1,3,11,3,0.0,0.0
66,1,3,12,3,0.0,0.0
66,1,3,13,3,0.0,0.0
66,1,3,14,3,0.0,0.0
66,1,3,15,3,0.26,0.284
66,1,3,16,3,0.0,0.0
66,1,3,17,3,0.0,0.0
66,1,3,18,3,1.13,2.034
66,1,3,19,3,0.0,0.0
66,1,3,20,3,0.0,0.0
66,1,3,21,3,0.0,0.0
66,1,3,22,3,0.0,0.0
66,1,3,23,3,0.0,0.0
66,1,3,24,3,0.27,0.53
66,1,3,25,3,0.33,0.0
66,1,3,26,3,0.0,0.0
66,1,3,28,3,0.0,0.0
66,1,3,29,3,0.0,0.0
66,1,3,35,3,3.55,2.906
66,4,3,1,1,0.15,0.304
66,4,3,1,3,0.0,0.0
66,4,3,2,1,0.0,0.0
66,4,3,2,3,0.0,0.0
66,4,3,3,1,0.0,0.0
