i,e,c,p,l,real,predict
i46,e13,c4,p19,l3,1.42,0.488
i46,e13,c4,p20,l3,0.0,0.0
i46,e13,c4,p21,l3,0.12,0.23199999999999998
i46,e13,c4,p22,l3,0.0,0.0
i46,e13,c4,p23,l3,0.0,0.0
i46,e13,c4,p24,l3,0.34,0.0
i46,e13,c4,p25,l3,0.0,0.0
i46,e13,c4,p26,l3,0.0,0.0
i46,e13,c4,p28,l3,0.0,0.0
i46,e13,c4,p29,l3,0.0,0.0
i46,e13,c4,p30,l3,0.0,0.0
i46,e13,c4,p31,l3,0.0,0.0
i46,e13,c4,p32,l3,0.0,0.0
i46,e13,c4,p35,l3,5.5,3.814
i46,e13,c7,p01,l3,0.0,0.0
i46,e13,c7,p02,l3,0.0,0.0
i46,e13,c7,p14,l3,0.0,0.0
i46,e13,c7,p15,l3,0.0,0.0
i46,e13,c7,p18,l3,0.0,0.0
i46,e13,c7,p35,l3,0.0,0.0
i46,unknown,c1,p01,l3,0.0,0.0
i46,unknown,c1,p02,l3,0.0,0.0
i46,unknown,c1,p03,l3,0.0,0.0
i46,unknown,c1,p04,l3,0.0,0.0
i46,unknown,c1,p05,l3,0.0,0.0
i46,unknown,c1,p06,l3,0.0,0.0
i46,unknown,c1,p07,l3,0.0,0.0
i46,unknown,c1,p08,l3,0.0,0.0
i46,unknown,c1,p09,l3,0.0,0.0
i46,unknown,c1,p10,l3,0.0,0.0
i46,unknown,c1,p11,l3,0.0,0.0
i46,unknown,c1,p12,l3,0.0,0.0
i46,unknown,c1,p13,l3,0.0,0.0
i46,unknown,c1,p14,l3,0.0,0.0
i46,unknown,c1,p15,l3,0.0,0.0
i46,unknown,c1,p16,l3,0.0,0.0
i46,unknown,c1,p17,l3,0.0,0.0
i46,unknown,c1,p18,l3,0.0,0.0
i46,unknown,c1,p19,l3,0.0,0.0
i46,unknown,c1,p20,l3,0.0,0.0
i46,unknown,c1,p21,l3,0.0,0.0
i46,unknown,c1,p22,l3,0.0,0.0
i46,unknown,c1,p23,l3,0.0,0.0
i46,unknown,c1,p24,l3,0.0,0.0
i46,unknown,c1,p25,l3,0.0,0.0
i46,unknown,c1,p26,l3,0.0,0.0
i46,unknown,c1,p27,l3,0.0,0.0
i46,unknown,c1,p28,l3,0.0,0.0
i46,unknown,c1,p29,l3,0.0,0.0
i46,unknown,c1,p30,l3,0.0,0.0
i46,unknown,c1,p31,l3,0.0,0.0
i46,unknown,c1,p32,l3,0.0,0.0
i46,unknown,c1,p33,l3,0.0,0.0
i46,unknown,c1,p34,l3,0.0,0.0
i46,unknown,c1,p35,l3,0.0,0.0
i46,unknown,c4,p01,l3,0.0,0.0
i46,unknown,c4,p02,l3,0.0,0.0
i46,unknown,c4,p03,l3,0.0,0.0
i46,unknown,c4,p04,l3,0.0,0.0
i46,unknown,c4,p05,l3,0.0,0.0
i46,unknown,c4,p06,l3,0.0,0.0
i46,unknown,c4,p07,l3,0.0,0.0
i46,unknown,c4,p08,l3,0.0,0.0
i46,unknown,c4,p09,l3,0.0,0.0
i46,unknown,c4,p10,l3,0.0,0.0
i46,unknown,c4,p11,l3,0.0,0.0
i46,unknown,c4,p12,l3,0.0,0.0
i46,unknown,c4,p13,l3,0.0,0.0
i46,unknown,c4,p14,l3,0.0,0.0
i46,unknown,c4,p15,l3,0.0,0.0
i46,unknown,c4,p16,l3,0.0,0.0
i46,unknown,c4,p17,l3,0.0,0.0
i46,unknown,c4,p18,l3,0.0,0.0
i46,unknown,c4,p19,l3,0.0,0.0
i46,unknown,c4,p20,l3,0.0,0.0
i46,unknown,c4,p21,l3,0.0,0.0
i46,unknown,c4,p22,l3,0.0,0.0
i46,unknown,c4,p23,l3,0.0,0.0
i46,unknown,c4,p24,l3,0.0,0.0
i46,unknown,c4,p25,l3,0.0,0.0
i46,unknown,c4,p26,l3,0.0,0.0
i46,unknown,c4,p28,l3,0.0,0.0
i46,unknown,c4,p29,l3,0.0,0.0
i46,unknown,c4,p30,l3,0.0,0.0
i46,unknown,c4,p31,l3,0.0,0.0
i46,unknown,c4,p32,l3,0.0,0.0
i46,unknown,c4,p35,l3,0.0,0.0
i46,unknown,c7,p14,l3,0.0,0.0
i46,unknown,c7,p35,l3,0.0,0.0
i47,e01,c1,p01,l3,0.0,0.0
i47,e01,c1,p02,l3,0.0,0.0
i47,e01,c1,p03,l3,0.11,0.21600000000000003
i47,e01,c1,p04,l3,0.0,0.0
i47,e01,c1,p05,l3,0.0,0.0
i47,e01,c1,p06,l3,0.0,0.0
i47,e01,c1,p07,l3,0.0,0.0
i47,e01,c1,p08,l3,0.0,0.0
i47,e01,c1,p09,l3,0.0,0.0
i47,e01,c1,p10,l3,0.0,0.0
i47,e01,c1,p11,l3,0.32,0.0
i47,e01,c1,p12,l3,0.0,0.0
i47,e01,c1,p13,l3,0.0,0.0
i47,e01,c1,p14,l3,0.0,0.0
i47,e01,c1,p15,l3,0.0,0.0
i47,e01,c1,p16,l3,0.0,0.0
i47,e01,c1,p17,l3,0.0,0.0
i47,e01,c1,p18,l3,0.0,0.0
i47,e01,c1,p19,l3,1.33,1.9440000000000002
i47,e01,c1,p20,l3,0.0,0.0
i47,e01,c1,p21,l3,0.0,0.0
i47,e01,c1,p22,l3,0.0,0.0
i47,e01,c1,p23,l3,0.0,0.0
i47,e01,c1,p24,l3,0.0,0.0
i47,e01,c1,p25,l3,0.0,0.0
i47,e01,c1,p26,l3,0.0,0.0
i47,e01,c1,p27,l3,0.0,0.0
i47,e01,c1,p28,l3,0.2,0.40199999999999997
i47,e01,c1,p29,l3,0.0,0.0
i47,e01,c1,p30,l3,0.0,0.0
i47,e01,c1,p31,l3,0.0,0.0
i47,e01,c1,p32,l3,0.0,0.0
i47,e01,c1,p35,l3,523.55,510.36199999999997
i47,e01,c4,p01,l3,0.0,0.0
i47,e01,c4,p03,l3,0.0,0.0
i47,e01,c4,p08,l3,0.0,0.0
i47,e01,c4,p10,l3,0.0,0.0
i47,e01,c4,p11,l3,0.0,0.0
i47,e01,c4,p13,l3,0.0,0.0
i47,e01,c4,p15,l3,0.0,0.0
i47,e01,c4,p16,l3,0.0,0.0
i47,e01,c4,p19,l3,0.12,0.246
i47,e01,c4,p21,l3,0.0,0.0
i47,e01,c4,p23,l3,0.0,0.0
i47,e01,c4,p29,l3,0.0,0.0
i47,e01,c4,p30,l3,0.0,0.0
i47,e01,c4,p31,l3,0.0,0.0
i47,e01,c4,p35,l3,14.35,12.966
i47,e01,c7,p35,l3,0.0,0.0
i47,e03,c1,p35,l3,0.0,0.0
i47,e04,c1,p01,l1,0.0,0.0
i47,e04,c1,p02,l1,0.0,0.0
i47,e04,c1,p03,l1,0.0,0.0
i47,e04,c1,p04,l1,0.0,0.0
i47,e04,c1,p05,l1,0.0,0.0
i47,e04,c1,p06,l1,0.0,0.0
i47,e04,c1,p07,l1,0.11,0.22400000000000003
i47,e04,c1,p08,l1,0.0,0.0
i47,e04,c1,p09,l1,0.0,0.0
i47,e04,c1,p10,l1,0.0,0.0
i47,e04,c1,p11,l1,0.34,0.0
i47,e04,c1,p12,l1,0.0,0.0
i47,e04,c1,p13,l1,0.0,0.0
i47,e04,c1,p14,l1,0.0,0.0
i47,e04,c1,p14,l3,0.0,0.0
i47,e04,c1,p15,l1,0.49,0.0
i47,e04,c1,p15,l3,0.0,0.0
i47,e04,c1,p16,l1,0.0,0.0
i47,e04,c1,p17,l1,0.0,0.0
i47,e04,c1,p18,l1,0.0,0.0
i47,e04,c1,p19,l1,2.26,3.806
i47,e04,c1,p19,l3,0.0,0.0
i47,e04,c1,p20,l1,0.0,0.0
i47,e04,c1,p21,l1,0.0,0.0
i47,e04,c1,p21,l3,0.0,0.0
i47,e04,c1,p22,l1,0.0,0.0
i47,e04,c1,p23,l1,0.0,0.0
i47,e04,c1,p24,l1,0.0,0.0
i47,e04,c1,p25,l1,0.0,0.0
i47,e04,c1,p26,l1,0.0,0.0
i47,e04,c1,p27,l1,0.0,0.0
i47,e04,c1,p28,l1,0.14,0.272
i47,e04,c1,p29,l1,0.0,0.0
i47,e04,c1,p30,l1,0.0,0.0
i47,e04,c1,p31,l1,0.0,0.0
i47,e04,c1,p32,l1,0.0,0.0
i47,e04,c1,p34,l1,0.0,0.0
i47,e04,c1,p35,l1,949.83,849.25
i47,e04,c1,p35,l3,0.0,0.0
i47,e04,c4,p01,l1,0.0,0.0
i47,e04,c4,p03,l1,0.0,0.0
i47,e04,c4,p05,l1,0.0,0.0
i47,e04,c4,p08,l1,0.0,0.0
i47,e04,c4,p10,l1,0.0,0.0
i47,e04,c4,p11,l1,0.0,0.0
i47,e04,c4,p12,l1,0.0,0.0
i47,e04,c4,p13,l1,0.0,0.0
i47,e04,c4,p14,l1,0.0,0.0
i47,e04,c4,p16,l1,0.0,0.0
i47,e04,c4,p19,l1,0.0,0.0
i47,e04,c4,p23,l1,0.0,0.0
i47,e04,c4,p29,l1,0.0,0.0
i47,e04,c4,p30,l1,0.0,0.0
i47,e04,c4,p32,l1,0.0,0.0
i47,e04,c4,p35,l1,26.09,23.536
i47,e04,c4,p35,l3,0.0,0.0
i47,e04,c7,p35,l1,0.11,0.21400000000000002
i47,e06,c1,p35,l3,0.0,0.0
i47,e06,c4,p35,l3,0.0,0.0
i47,e07,c1,p02,l2,0.0,0.0
i47,e07,c1,p03,l2,0.0,0.0
i47,e07,c1,p04,l2,0.0,0.0
i47,e07,c1,p05,l2,0.0,0.0
i47,e07,c1,p06,l2,0.0,0.0
i47,e07,c1,p07,l2,0.0,0.0
i47,e07,c1,p08,l2,0.0,0.0
i47,e07,c1,p10,l2,0.0,0.0
i47,e07,c1,p11,l2,0.0,0.0
i47,e07,c1,p13,l2,0.0,0.0
i47,e07,c1,p15,l2,0.0,0.0
i47,e07,c1,p16,l2,0.0,0.0
i47,e07,c1,p17,l2,0.0,0.0
i47,e07,c1,p19,l2,0.0,0.0
i47,e07,c1,p20,l2,0.0,0.0
i47,e07,c1,p22,l2,0.0,0.0
i47,e07,c1,p24,l2,0.0,0.0
i47,e07,c1,p26,l2,0.0,0.0
i47,e07,c1,p29,l2,0.0,0.0
i47,e07,c1,p31,l2,0.0,0.0
i47,e07,c1,p32,l2,0.0,0.0
i47,e07,c1,p35,l2,0.0,0.0
i47,e07,c4,p25,l2,0.0,0.0
i47,e07,c4,p35,l2,0.0,0.0
i47,e08,c1,p01,l2,3.69,6.056
i47,e08,c1,p02,l2,0.25,0.0
i47,e08,c1,p02,l3,0.0,0.0
i47,e08,c1,p03,l2,8.1,3.5379999999999994
i47,e08,c1,p03,l3,0.0,0.0
i47,e08,c1,p04,l2,1.44,0.304
i47,e08,c1,p04,l3,0.0,0.0
i47,e08,c1,p05,l2,0.76,1.014
i47,e08,c1,p05,l3,0.0,0.0
i47,e08,c1,p06,l2,0.0,0.0
i47,e08,c1,p06,l3,0.0,0.0
i47,e08,c1,p07,l2,1.55,0.0
i47,e08,c1,p07,l3,0.0,0.0
i47,e08,c1,p08,l2,2.89,3.308
i47,e08,c1,p09,l2,0.0,0.0
i47,e08,c1,p09,l3,0.0,0.0
i47,e08,c1,p10,l2,4.32,2.81
i47,e08,c1,p10,l3,0.0,0.0
i47,e08,c1,p11,l2,32.32,7.465999999999999
i47,e08,c1,p11,l3,0.0,0.0
i47,e08,c1,p12,l2,0.55,0.202
i47,e08,c1,p12,l3,0.0,0.0
i47,e08,c1,p13,l2,2.27,1.6199999999999999
i47,e08,c1,p13,l3,0.0,0.0
i47,e08,c1,p14,l2,9.6,19.192
i47,e08,c1,p14,l3,0.0,0.0
i47,e08,c1,p15,l2,23.88,9.572
i47,e08,c1,p15,l3,0.0,0.0
i47,e08,c1,p16,l2,0.33,0.6519999999999999
i47,e08,c1,p16,l3,0.0,0.0
i47,e08,c1,p17,l2,1.31,2.63
i47,e08,c1,p17,l3,0.0,0.0
i47,e08,c1,p18,l2,1.19,1.052
i47,e08,c1,p19,l2,58.11,112.69800000000001
i47,e08,c1,p19,l3,0.0,0.0
i47,e08,c1,p20,l2,0.0,0.0
i47,e08,c1,p20,l3,0.0,0.0
i47,e08,c1,p21,l2,0.72,0.0
i47,e08,c1,p21,l3,0.0,0.0
i47,e08,c1,p22,l2,0.0,0.0
i47,e08,c1,p22,l3,0.0,0.0
i47,e08,c1,p23,l2,1.77,0.0
i47,e08,c1,p23,l3,0.0,0.0
i47,e08,c1,p24,l2,4.99,9.544
i47,e08,c1,p24,l3,0.0,0.0
i47,e08,c1,p25,l2,1.06,1.8780000000000001
i47,e08,c1,p25,l3,0.0,0.0
i47,e08,c1,p26,l2,0.0,0.0
i47,e08,c1,p26,l3,0.0,0.0
i47,e08,c1,p27,l2,0.0,0.0
i47,e08,c1,p28,l2,2.59,3.832
i47,e08,c1,p28,l3,0.0,0.0
i47,e08,c1,p29,l2,0.47,0.0
i47,e08,c1,p29,l3,0.0,0.0
i47,e08,c1,p30,l2,0.0,0.0
i47,e08,c1,p30,l3,0.0,0.0
i47,e08,c1,p31,l2,0.0,0.0
i47,e08,c1,p32,l2,0.0,0.0
i47,e08,c1,p33,l2,0.0,0.0
i47,e08,c1,p34,l2,0.0,0.0
i47,e08,c1,p35,l2,84368.28,80022.678
i47,e08,c1,p35,l3,0.0,0.0
i47,e08,c4,p01,l2,0.0,0.0
i47,e08,c4,p02,l2,0.0,0.0
i47,e08,c4,p03,l2,0.0,0.0
i47,e08,c4,p04,l2,0.0,0.0
i47,e08,c4,p05,l2,0.0,0.0
i47,e08,c4,p06,l2,0.0,0.0
i47,e08,c4,p07,l2,0.0,0.0
i47,e08,c4,p08,l2,0.0,0.0
i47,e08,c4,p09,l2,0.0,0.0
i47,e08,c4,p10,l2,0.32,0.0
i47,e08,c4,p11,l2,0.0,0.0
i47,e08,c4,p12,l2,0.0,0.0
i47,e08,c4,p13,l2,0.0,0.0
i47,e08,c4,p14,l2,0.0,0.0
i47,e08,c4,p15,l2,0.0,0.0
i47,e08,c4,p16,l2,0.0,0.0
i47,e08,c4,p17,l2,0.0,0.0
i47,e08,c4,p18,l2,0.0,0.0
i47,e08,c4,p19,l2,0.4,0.0
i47,e08,c4,p20,l2,0.0,0.0
i47,e08,c4,p21,l2,0.0,0.0
i47,e08,c4,p22,l2,0.0,0.0
i47,e08,c4,p23,l2,0.0,0.0
i47,e08,c4,p24,l2,0.0,0.0
i47,e08,c4,p25,l2,0.0,0.0
i47,e08,c4,p28,l2,0.0,0.0
i47,e08,c4,p29,l2,0.0,0.0
i47,e08,c4,p30,l2,0.0,0.0
i47,e08,c4,p31,l2,0.0,0.0
i47,e08,c4,p32,l2,0.0,0.0
i47,e08,c4,p35,l2,1120.42,1228.48
i47,e08,c4,p35,l3,0.0,0.0
i47,e08,c7,p02,l2,0.0,0.0
i47,e08,c7,p03,l2,0.0,0.0
i47,e08,c7,p10,l2,0.0,0.0
i47,e08,c7,p35,l2,50.66,61.948
i47,e08,c7,p35,l3,0.0,0.0
i47,e09,c1,p01,l2,0.1,0.0
i47,e09,c1,p02,l2,0.0,0.0
i47,e09,c1,p03,l2,0.0,0.0
i47,e09,c1,p03,l3,0.0,0.0
i47,e09,c1,p04,l2,0.0,0.0
i47,e09,c1,p05,l2,0.0,0.0
i47,e09,c1,p06,l2,0.0,0.0
i47,e09,c1,p07,l2,0.12,0.242
i47,e09,c1,p08,l2,0.0,0.0
i47,e09,c1,p09,l2,0.0,0.0
i47,e09,c1,p10,l2,0.0,0.0
i47,e09,c1,p10,l3,0.0,0.0
i47,e09,c1,p11,l2,0.12,0.0
i47,e09,c1,p11,l3,0.0,0.0
i47,e09,c1,p12,l2,0.0,0.0
i47,e09,c1,p12,l3,0.0,0.0
i47,e09,c1,p13,l2,0.0,0.0
i47,e09,c1,p14,l2,0.0,0.0
i47,e09,c1,p15,l2,0.0,0.0
i47,e09,c1,p16,l2,0.0,0.0
i47,e09,c1,p17,l2,0.0,0.0
i47,e09,c1,p18,l2,0.0,0.0
i47,e09,c1,p19,l2,1.31,1.8399999999999999
i47,e09,c1,p19,l3,0.0,0.0
i47,e09,c1,p20,l2,0.0,0.0
i47,e09,c1,p21,l2,0.0,0.0
i47,e09,c1,p22,l2,0.0,0.0
i47,e09,c1,p22,l3,0.0,0.0
i47,e09,c1,p23,l2,0.0,0.0
i47,e09,c1,p24,l2,0.0,0.0
i47,e09,c1,p25,l2,0.0,0.0
i47,e09,c1,p26,l2,0.0,0.0
i47,e09,c1,p27,l2,0.0,0.0
i47,e09,c1,p28,l2,0.15,0.298
i47,e09,c1,p29,l2,0.0,0.0
i47,e09,c1,p30,l2,0.0,0.0
i47,e09,c1,p31,l2,0.0,0.0
i47,e09,c1,p32,l2,0.0,0.0
i47,e09,c1,p35,l2,510.34,479.92600000000004
i47,e09,c1,p35,l3,0.0,0.0
i47,e09,c4,p01,l2,0.0,0.0
i47,e09,c4,p03,l2,0.0,0.0
i47,e09,c4,p08,l2,0.0,0.0
i47,e09,c4,p10,l2,0.0,0.0
i47,e09,c4,p11,l2,0.0,0.0
i47,e09,c4,p12,l2,0.0,0.0
i47,e09,c4,p13,l2,0.0,0.0
i47,e09,c4,p14,l2,0.0,0.0
i47,e09,c4,p15,l2,0.0,0.0
i47,e09,c4,p19,l2,0.0,0.0
i47,e09,c4,p23,l2,0.0,0.0
i47,e09,c4,p29,l2,0.0,0.0
i47,e09,c4,p30,l2,0.0,0.0
i47,e09,c4,p32,l2,0.0,0.0
i47,e09,c4,p35,l2,11.38,12.4
i47,e09,c4,p35,l3,0.0,0.0
i47,e09,c7,p35,l2,0.0,0.0
i47,e10,c1,p01,l3,1.2,2.192
i47,e10,c1,p01,l4,0.0,0.0
i47,e10,c1,p02,l3,0.11,0.0
i47,e10,c1,p02,l4,0.0,0.0
i47,e10,c1,p03,l3,4.22,5.76
i47,e10,c1,p03,l4,0.0,0.0
i47,e10,c1,p04,l3,0.88,1.028
i47,e10,c1,p04,l4,0.0,0.0
i47,e10,c1,p05,l3,0.0,0.0
i47,e10,c1,p05,l4,0.0,0.0
i47,e10,c1,p06,l3,0.0,0.0
i47,e10,c1,p06,l4,0.0,0.0
i47,e10,c1,p07,l3,0.68,0.6900000000000001
i47,e10,c1,p07,l4,0.0,0.0
i47,e10,c1,p08,l3,2.2,0.322
i47,e10,c1,p08,l4,0.0,0.0
i47,e10,c1,p09,l3,0.0,0.0
i47,e10,c1,p09,l4,0.0,0.0
i47,e10,c1,p10,l3,2.16,1.466
i47,e10,c1,p10,l4,0.0,0.0
i47,e10,c1,p11,l3,3.74,1.432
i47,e10,c1,p11,l4,0.0,0.0
i47,e10,c1,p12,l3,0.33,0.0
i47,e10,c1,p12,l4,0.0,0.0
i47,e10,c1,p13,l3,1.74,2.04
i47,e10,c1,p13,l4,0.0,0.0
i47,e10,c1,p14,l3,0.21,0.41200000000000003
i47,e10,c1,p14,l4,0.0,0.0
i47,e10,c1,p15,l3,1.27,1.518
i47,e10,c1,p15,l4,0.0,0.0
i47,e10,c1,p16,l3,0.14,0.274
i47,e10,c1,p16,l4,0.0,0.0
i47,e10,c1,p17,l3,0.81,1.624
i47,e10,c1,p17,l4,0.0,0.0
i47,e10,c1,p18,l3,0.54,0.606
i47,e10,c1,p18,l4,0.0,0.0
i47,e10,c1,p19,l3,3.46,2.552
i47,e10,c1,p19,l4,0.0,0.0
i47,e10,c1,p20,l3,0.0,0.0
i47,e10,c1,p20,l4,0.0,0.0
i47,e10,c1,p21,l3,0.17,0.0
i47,e10,c1,p21,l4,0.0,0.0
i47,e10,c1,p22,l3,0.0,0.0
i47,e10,c1,p22,l4,0.0,0.0
i47,e10,c1,p23,l3,0.71,0.0
i47,e10,c1,p23,l4,0.0,0.0
i47,e10,c1,p24,l3,0.0,0.0
i47,e10,c1,p24,l4,0.0,0.0
i47,e10,c1,p25,l3,0.35,0.7
i47,e10,c1,p25,l4,0.0,0.0
i47,e10,c1,p26,l3,0.0,0.0
i47,e10,c1,p26,l4,0.0,0.0
i47,e10,c1,p27,l3,0.0,0.0
i47,e10,c1,p27,l4,0.0,0.0
i47,e10,c1,p28,l3,0.33,0.658
i47,e10,c1,p28,l4,0.0,0.0
i47,e10,c1,p29,l3,0.71,0.0
i47,e10,c1,p29,l4,0.0,0.0
i47,e10,c1,p30,l3,0.0,0.0
i47,e10,c1,p30,l4,0.0,0.0
i47,e10,c1,p31,l3,0.0,0.0
i47,e10,c1,p31,l4,0.0,0.0
i47,e10,c1,p32,l3,0.0,0.0
i47,e10,c1,p32,l4,0.0,0.0
i47,e10,c1,p33,l3,0.0,0.0
i47,e10,c1,p33,l4,0.0,0.0
i47,e10,c1,p34,l3,0.0,0.0
i47,e10,c1,p34,l4,0.0,0.0
i47,e10,c1,p35,l3,7314.98,7170.704000000001
i47,e10,c1,p35,l4,0.0,0.0
i47,e10,c4,p01,l3,0.0,0.0
i47,e10,c4,p01,l4,0.0,0.0
i47,e10,c4,p02,l3,0.0,0.0
i47,e10,c4,p03,l3,0.0,0.0
i47,e10,c4,p03,l4,0.0,0.0
i47,e10,c4,p04,l3,0.0,0.0
i47,e10,c4,p05,l3,0.0,0.0
i47,e10,c4,p05,l4,0.0,0.0
i47,e10,c4,p07,l3,0.0,0.0
i47,e10,c4,p08,l3,0.0,0.0
i47,e10,c4,p08,l4,0.0,0.0
i47,e10,c4,p09,l3,0.0,0.0
i47,e10,c4,p10,l3,0.43,0.0
i47,e10,c4,p10,l4,0.0,0.0
i47,e10,c4,p11,l3,0.0,0.0
i47,e10,c4,p11,l4,0.0,0.0
i47,e10,c4,p12,l3,0.0,0.0
i47,e10,c4,p12,l4,0.0,0.0
i47,e10,c4,p13,l3,0.0,0.0
i47,e10,c4,p14,l3,0.0,0.0
i47,e10,c4,p15,l3,0.0,0.0
i47,e10,c4,p15,l4,0.0,0.0
i47,e10,c4,p16,l3,0.0,0.0
i47,e10,c4,p17,l3,0.0,0.0
i47,e10,c4,p17,l4,0.0,0.0
i47,e10,c4,p18,l3,0.0,0.0
i47,e10,c4,p18,l4,0.0,0.0
i47,e10,c4,p19,l3,0.0,0.0
i47,e10,c4,p19,l4,0.0,0.0
i47,e10,c4,p20,l3,0.0,0.0
i47,e10,c4,p21,l3,0.0,0.0
i47,e10,c4,p21,l4,0.0,0.0
i47,e10,c4,p22,l3,0.0,0.0
i47,e10,c4,p22,l4,0.0,0.0
i47,e10,c4,p23,l3,0.0,0.0
i47,e10,c4,p23,l4,0.0,0.0
i47,e10,c4,p24,l3,0.0,0.0
i47,e10,c4,p25,l3,0.0,0.0
i47,e10,c4,p25,l4,0.0,0.0
i47,e10,c4,p28,l3,0.0,0.0
i47,e10,c4,p29,l3,0.0,0.0
i47,e10,c4,p30,l3,0.0,0.0
i47,e10,c4,p32,l3,0.0,0.0
i47,e10,c4,p35,l3,130.19,124.91799999999998
i47,e10,c4,p35,l4,0.0,0.0
i47,e10,c7,p10,l3,0.0,0.0
i47,e10,c7,p35,l3,1.05,1.3780000000000001
i47,e10,c7,p35,l4,0.0,0.0
i47,e11,c1,p01,l2,1.05,1.718
i47,e11,c1,p02,l2,0.27,0.0
i47,e11,c1,p02,l3,0.0,0.0
i47,e11,c1,p03,l2,0.68,1.1280000000000001
i47,e11,c1,p03,l3,0.0,0.0
i47,e11,c1,p04,l2,0.33,0.0
i47,e11,c1,p04,l3,0.0,0.0
i47,e11,c1,p05,l2,0.0,0.0
i47,e11,c1,p05,l3,0.0,0.0
i47,e11,c1,p06,l2,0.0,0.0
i47,e11,c1,p06,l3,0.0,0.0
i47,e11,c1,p07,l2,0.52,0.0
i47,e11,c1,p07,l3,0.0,0.0
i47,e11,c1,p08,l2,0.56,0.46799999999999997
i47,e11,c1,p09,l2,0.0,0.0
i47,e11,c1,p09,l3,0.0,0.0
i47,e11,c1,p10,l2,3.08,3.844
i47,e11,c1,p10,l3,0.0,0.0
i47,e11,c1,p11,l2,1.87,0.9259999999999999
i47,e11,c1,p11,l3,0.0,0.0
i47,e11,c1,p12,l2,0.23,0.0
i47,e11,c1,p12,l3,0.0,0.0
i47,e11,c1,p13,l2,0.51,0.454
i47,e11,c1,p13,l3,0.0,0.0
i47,e11,c1,p14,l2,0.21,0.426
i47,e11,c1,p14,l3,0.0,0.0
i47,e11,c1,p15,l2,0.82,1.024
i47,e11,c1,p15,l3,0.0,0.0
i47,e11,c1,p16,l2,0.34,0.6759999999999999
i47,e11,c1,p16,l3,0.0,0.0
i47,e11,c1,p17,l2,0.93,1.866
i47,e11,c1,p18,l2,0.51,0.24
i47,e11,c1,p19,l2,2.21,2.3880000000000003
i47,e11,c1,p19,l3,0.0,0.0
i47,e11,c1,p20,l2,0.0,0.0
i47,e11,c1,p21,l2,0.38,0.0
i47,e11,c1,p21,l3,0.0,0.0
i47,e11,c1,p22,l2,0.0,0.0
i47,e11,c1,p22,l3,0.0,0.0
i47,e11,c1,p23,l2,1.1,0.0
i47,e11,c1,p23,l3,0.0,0.0
i47,e11,c1,p24,l2,0.28,0.554
i47,e11,c1,p24,l3,0.0,0.0
i47,e11,c1,p25,l2,0.0,0.0
i47,e11,c1,p25,l3,0.0,0.0
i47,e11,c1,p26,l2,0.0,0.0
i47,e11,c1,p26,l3,0.0,0.0
i47,e11,c1,p27,l2,0.0,0.0
i47,e11,c1,p28,l2,0.78,1.114
i47,e11,c1,p28,l3,0.0,0.0
i47,e11,c1,p29,l2,0.5,0.0
i47,e11,c1,p29,l3,0.0,0.0
i47,e11,c1,p30,l2,0.0,0.0
i47,e11,c1,p30,l3,0.0,0.0
i47,e11,c1,p31,l2,0.0,0.0
i47,e11,c1,p32,l2,0.0,0.0
i47,e11,c1,p33,l2,0.0,0.0
i47,e11,c1,p34,l2,0.0,0.0
i47,e11,c1,p35,l2,4551.46,4554.804
i47,e11,c1,p35,l3,0.0,0.0
i47,e11,c4,p01,l2,0.0,0.0
i47,e11,c4,p02,l2,0.0,0.0
i47,e11,c4,p03,l2,0.0,0.0
i47,e11,c4,p04,l2,0.0,0.0
i47,e11,c4,p05,l2,0.0,0.0
i47,e11,c4,p06,l2,0.0,0.0
i47,e11,c4,p07,l2,0.0,0.0
i47,e11,c4,p08,l2,0.0,0.0
i47,e11,c4,p09,l2,0.0,0.0
i47,e11,c4,p10,l2,0.47,0.0
i47,e11,c4,p11,l2,0.0,0.0
i47,e11,c4,p12,l2,0.0,0.0
i47,e11,c4,p13,l2,0.0,0.0
i47,e11,c4,p14,l2,0.0,0.0
i47,e11,c4,p15,l2,0.0,0.0
i47,e11,c4,p16,l2,0.0,0.0
i47,e11,c4,p17,l2,0.0,0.0
i47,e11,c4,p18,l2,0.0,0.0
i47,e11,c4,p19,l2,0.27,0.0
i47,e11,c4,p20,l2,0.0,0.0
i47,e11,c4,p21,l2,0.0,0.0
i47,e11,c4,p22,l2,0.0,0.0
i47,e11,c4,p23,l2,0.0,0.0
i47,e11,c4,p24,l2,0.0,0.0
i47,e11,c4,p25,l2,0.0,0.0
i47,e11,c4,p28,l2,0.0,0.0
i47,e11,c4,p29,l2,0.0,0.0
i47,e11,c4,p30,l2,0.0,0.0
i47,e11,c4,p31,l2,0.0,0.0
i47,e11,c4,p32,l2,0.0,0.0
i47,e11,c4,p35,l2,741.63,726.314
i47,e11,c4,p35,l3,0.0,0.0
i47,e11,c7,p02,l2,0.0,0.0
i47,e11,c7,p03,l2,0.0,0.0
i47,e11,c7,p35,l2,0.69,0.484
i47,e11,c7,p35,l3,0.0,0.0
i47,e12,c1,p01,l3,0.0,0.0
i47,e12,c1,p02,l3,0.0,0.0
i47,e12,c1,p03,l3,0.0,0.0
i47,e12,c1,p04,l3,0.0,0.0
i47,e12,c1,p05,l3,0.0,0.0
i47,e12,c1,p06,l3,0.0,0.0
i47,e12,c1,p07,l3,0.0,0.0
